"","Word1","Word2","Creativity","FF","Class","Individual"
"422","Tantric","India",2.27777777777778,0.865900093939,"ac.americans",23
"423","India","Spicy",2.27777777777778,0.865900093939,"ac.americans",23
"424","Spicy","Sweat",2.27777777777778,0.865900093939,"ac.americans",23
"425","table","salt",1.75,0.865864640001,"ac.americans",24
"426","salt","seasoning",1.75,0.865864640001,"ac.americans",24
"427","seasoning","spicy",1.75,0.865864640001,"ac.americans",24
"428","spicy","hot",1.75,0.865864640001,"ac.americans",24
"429","hot","summer",1.75,0.865864640001,"ac.americans",24
"430","summer","cookouts",1.75,0.865864640001,"ac.americans",24
"431","cookouts","food",1.75,0.865864640001,"ac.americans",24
"432","food","organic",1.75,0.865864640001,"ac.americans",24
"433","organic","healthy",1.75,0.865864640001,"ac.americans",24
"434","healthy","exercise",1.75,0.865864640001,"ac.americans",24
"435","exercise","jog",1.75,0.865864640001,"ac.americans",24
"436","jog","walk",1.75,0.865864640001,"ac.americans",24
"437","walk","dog",1.75,0.865864640001,"ac.americans",24
"438","dog","animal",1.75,0.865864640001,"ac.americans",24
"439","animal","panda",1.75,0.865864640001,"ac.americans",24
"440","panda","china",1.75,0.865864640001,"ac.americans",24
"441","china","adoption",1.75,0.865864640001,"ac.americans",24
"442","adoption","girl",1.75,0.865864640001,"ac.americans",24
"443","girl","child",1.75,0.865864640001,"ac.americans",24
"444","bear","cub",1.77777777777778,0.865266077,"ac.americans",25
"445","cub","scout",1.77777777777778,0.865266077,"ac.americans",25
"446","scout","paw",1.77777777777778,0.865266077,"ac.americans",25
"447","paw","overbearing",1.77777777777778,0.865266077,"ac.americans",25
"448","overbearing","hearable",1.77777777777778,0.865266077,"ac.americans",25
"449","hearable","bearing",1.77777777777778,0.865266077,"ac.americans",25
"450","bearing","ball",1.77777777777778,0.865266077,"ac.americans",25
"451","ball","strait",1.77777777777778,0.865266077,"ac.americans",25
"452","strait","mountain",1.77777777777778,0.865266077,"ac.americans",25
"453","mountain","town",1.77777777777778,0.865266077,"ac.americans",25
"454","town","buckle",1.77777777777778,0.865266077,"ac.americans",25
"455","buckle","none",1.77777777777778,0.865266077,"ac.americans",25
"456","none","teddy",1.77777777777778,0.865266077,"ac.americans",25
"457","teddy","panda",1.77777777777778,0.865266077,"ac.americans",25
"458","panda","brown",1.77777777777778,0.865266077,"ac.americans",25
"459","brown","black",1.77777777777778,0.865266077,"ac.americans",25
"460","black","kodiak",1.77777777777778,0.865266077,"ac.americans",25
"461","kodiak","grizzly",1.77777777777778,0.865266077,"ac.americans",25
"462","grizzly","polar",1.77777777777778,0.865266077,"ac.americans",25
"463","table","Top",1.30555555555556,0.864818082384,"ac.americans",26
"464","Top","Spin",1.30555555555556,0.864818082384,"ac.americans",26
"465","Spin","City",1.30555555555556,0.864818082384,"ac.americans",26
"466","City","Limit",1.30555555555556,0.864818082384,"ac.americans",26
"467","Limit","Break",1.30555555555556,0.864818082384,"ac.americans",26
"468","Break","Off",1.30555555555556,0.864818082384,"ac.americans",26
"469","Off","Season",1.30555555555556,0.864818082384,"ac.americans",26
"470","Season","Game",1.30555555555556,0.864818082384,"ac.americans",26
"471","Game","Throne",1.30555555555556,0.864818082384,"ac.americans",26
"472","Throne","King",1.30555555555556,0.864818082384,"ac.americans",26
"473","King","Cards",1.30555555555556,0.864818082384,"ac.americans",26
"474","Cards","Valentine",1.30555555555556,0.864818082384,"ac.americans",26
"475","Valentine","Heart",1.30555555555556,0.864818082384,"ac.americans",26
"476","Heart","Surgeon",1.30555555555556,0.864818082384,"ac.americans",26
"477","Surgeon","Operate",1.30555555555556,0.864818082384,"ac.americans",26
"478","Operate","Blood",1.30555555555556,0.864818082384,"ac.americans",26
"479","Blood","Drive",1.30555555555556,0.864818082384,"ac.americans",26
"480","Drive","Car",1.30555555555556,0.864818082384,"ac.americans",26
"481","Car","Vehicle",1.30555555555556,0.864818082384,"ac.americans",26
"482","bear","pear",1.41666666666667,0.864185656754,"ac.americans",27
"483","pear","peach",1.41666666666667,0.864185656754,"ac.americans",27
"484","peach","beach",1.41666666666667,0.864185656754,"ac.americans",27
"485","beach","leech",1.41666666666667,0.864185656754,"ac.americans",27
"486","leech","reach",1.41666666666667,0.864185656754,"ac.americans",27
"487","reach","keep",1.41666666666667,0.864185656754,"ac.americans",27
"488","keep","leap",1.41666666666667,0.864185656754,"ac.americans",27
"489","leap","lunch",1.41666666666667,0.864185656754,"ac.americans",27
"490","lunch","bunch",1.41666666666667,0.864185656754,"ac.americans",27
"491","bunch","drunk",1.41666666666667,0.864185656754,"ac.americans",27
"492","drunk","rink",1.41666666666667,0.864185656754,"ac.americans",27
"493","rink","big",1.41666666666667,0.864185656754,"ac.americans",27
"494","big","small",1.41666666666667,0.864185656754,"ac.americans",27
"495","small","medium",1.41666666666667,0.864185656754,"ac.americans",27
"496","medium","large",1.41666666666667,0.864185656754,"ac.americans",27
"497","large","round",1.41666666666667,0.864185656754,"ac.americans",27
"498","round","square",1.41666666666667,0.864185656754,"ac.americans",27
"499","square","fat",1.41666666666667,0.864185656754,"ac.americans",27
"500","fat","skinny",1.41666666666667,0.864185656754,"ac.americans",27
"501","paper","Rock",2.13888888888889,0.862575654,"ac.americans",28
"502","Rock","Scissors",2.13888888888889,0.862575654,"ac.americans",28
"503","Scissors","Ribbon",2.13888888888889,0.862575654,"ac.americans",28
"504","Ribbon","Pin",2.13888888888889,0.862575654,"ac.americans",28
"505","Pin","Sewing",2.13888888888889,0.862575654,"ac.americans",28
"506","Sewing","Machine",2.13888888888889,0.862575654,"ac.americans",28
"507","Machine","Craft",2.13888888888889,0.862575654,"ac.americans",28
"508","Craft","Present",2.13888888888889,0.862575654,"ac.americans",28
"509","Present","Christmas",2.13888888888889,0.862575654,"ac.americans",28
"510","Christmas","Santa",2.13888888888889,0.862575654,"ac.americans",28
"511","Santa","Celebrate",2.13888888888889,0.862575654,"ac.americans",28
"512","Celebrate","Birthday",2.13888888888889,0.862575654,"ac.americans",28
"513","Birthday","May",2.13888888888889,0.862575654,"ac.americans",28
"514","May","Flowers",2.13888888888889,0.862575654,"ac.americans",28
"515","Flowers","Showers",2.13888888888889,0.862575654,"ac.americans",28
"516","Showers","Rain",2.13888888888889,0.862575654,"ac.americans",28
"517","Rain","Clouds",2.13888888888889,0.862575654,"ac.americans",28
"518","Clouds","Tomorrow",2.13888888888889,0.862575654,"ac.americans",28
"519","Tomorrow","Temperature",2.13888888888889,0.862575654,"ac.americans",28
"520","paper","doll",1.05555555555556,0.860158155,"ac.americans",29
"521","doll","cut",1.05555555555556,0.860158155,"ac.americans",29
"522","cut","machae",1.05555555555556,0.860158155,"ac.americans",29
"523","machae","clip",1.05555555555556,0.860158155,"ac.americans",29
"524","clip","receipt",1.05555555555556,0.860158155,"ac.americans",29
"525","receipt","ball",1.05555555555556,0.860158155,"ac.americans",29
"526","ball","shreds",1.05555555555556,0.860158155,"ac.americans",29
"527","shreds","back",1.05555555555556,0.860158155,"ac.americans",29
"528","back","magazine",1.05555555555556,0.860158155,"ac.americans",29
"529","magazine","draw",1.05555555555556,0.860158155,"ac.americans",29
"530","draw","ripped",1.05555555555556,0.860158155,"ac.americans",29
"531","ripped","news",1.05555555555556,0.860158155,"ac.americans",29
"532","news","colored",1.05555555555556,0.860158155,"ac.americans",29
"533","colored","typing",1.05555555555556,0.860158155,"ac.americans",29
"534","typing","graph",1.05555555555556,0.860158155,"ac.americans",29
"535","graph","game",1.05555555555556,0.860158155,"ac.americans",29
"536","game","write",1.05555555555556,0.860158155,"ac.americans",29
"537","write","scribble",1.05555555555556,0.860158155,"ac.americans",29
"538","scribble","card",1.05555555555556,0.860158155,"ac.americans",29
"539","table","Legs",1.13888888888889,0.859477158677,"ac.americans",30
"540","Legs","Human",1.13888888888889,0.859477158677,"ac.americans",30
"541","Human","Mammal",1.13888888888889,0.859477158677,"ac.americans",30
"542","Mammal","Whale",1.13888888888889,0.859477158677,"ac.americans",30
"543","Whale","Ocean",1.13888888888889,0.859477158677,"ac.americans",30
"544","Ocean","Fish",1.13888888888889,0.859477158677,"ac.americans",30
"545","Fish","Food",1.13888888888889,0.859477158677,"ac.americans",30
"546","Food","Steak",1.13888888888889,0.859477158677,"ac.americans",30
"547","Steak","Potatoes",1.13888888888889,0.859477158677,"ac.americans",30
"548","Potatoes","Healthy",1.13888888888889,0.859477158677,"ac.americans",30
"549","Healthy","Exercise",1.13888888888889,0.859477158677,"ac.americans",30
"550","Exercise","Time",1.13888888888889,0.859477158677,"ac.americans",30
"551","Time","Galaxy",1.13888888888889,0.859477158677,"ac.americans",30
"552","Galaxy","Expanding",1.13888888888889,0.859477158677,"ac.americans",30
"553","Expanding","Evolution",1.13888888888889,0.859477158677,"ac.americans",30
"554","Evolution","Controversy",1.13888888888889,0.859477158677,"ac.americans",30
"555","Controversy","World",1.13888888888889,0.859477158677,"ac.americans",30
"556","World","Panic",1.13888888888889,0.859477158677,"ac.americans",30
"557","Panic","Safety",1.13888888888889,0.859477158677,"ac.americans",30
"558","bear","Tear",1.08333333333333,0.859383158,"ac.americans",31
"559","Tear","Lear",1.08333333333333,0.859383158,"ac.americans",31
"560","Lear","Pear",1.08333333333333,0.859383158,"ac.americans",31
"561","Pear","Were",1.08333333333333,0.859383158,"ac.americans",31
"562","Were","Smere",1.08333333333333,0.859383158,"ac.americans",31
"563","Smere","Wear",1.08333333333333,0.859383158,"ac.americans",31
"564","Wear","Tear",1.08333333333333,0.859383158,"ac.americans",31
"565","Tear","Year",1.08333333333333,0.859383158,"ac.americans",31
"566","Year","Fear",1.08333333333333,0.859383158,"ac.americans",31
"567","Fear","Gear",1.08333333333333,0.859383158,"ac.americans",31
"568","Gear","Here",1.08333333333333,0.859383158,"ac.americans",31
"569","Here","Sear",1.08333333333333,0.859383158,"ac.americans",31
"570","Sear","Where",1.08333333333333,0.859383158,"ac.americans",31
"571","Where","Here",1.08333333333333,0.859383158,"ac.americans",31
"572","Here","Near",1.08333333333333,0.859383158,"ac.americans",31
"573","Near","Rear",1.08333333333333,0.859383158,"ac.americans",31
"574","Rear","Rare",1.08333333333333,0.859383158,"ac.americans",31
"575","Rare","Dare",1.08333333333333,0.859383158,"ac.americans",31
"576","Dare","Dear",1.08333333333333,0.859383158,"ac.americans",31
"577","snow","Ball",1.91666666666667,0.85934144198,"ac.americans",32
"578","Ball","Man",1.91666666666667,0.85934144198,"ac.americans",32
"579","Man","flake",1.91666666666667,0.85934144198,"ac.americans",32
"580","flake","Drift",1.91666666666667,0.85934144198,"ac.americans",32
"581","Drift","Bank",1.91666666666667,0.85934144198,"ac.americans",32
"582","Bank","Bird",1.91666666666667,0.85934144198,"ac.americans",32
"583","Bird","Flower",1.91666666666667,0.85934144198,"ac.americans",32
"584","Flower","Water",1.91666666666667,0.85934144198,"ac.americans",32
"585","Water","Cold",1.91666666666667,0.85934144198,"ac.americans",32
"586","Cold","Dog",1.91666666666667,0.85934144198,"ac.americans",32
"587","Dog","Sled",1.91666666666667,0.85934144198,"ac.americans",32
"588","Sled","Skis",1.91666666666667,0.85934144198,"ac.americans",32
"589","Skis","Storm",1.91666666666667,0.85934144198,"ac.americans",32
"590","Storm","White",1.91666666666667,0.85934144198,"ac.americans",32
"591","White","Fox",1.91666666666667,0.85934144198,"ac.americans",32
"592","Fox","Tiger",1.91666666666667,0.85934144198,"ac.americans",32
"593","Tiger","Seal",1.91666666666667,0.85934144198,"ac.americans",32
"594","Seal","Sleigh",1.91666666666667,0.85934144198,"ac.americans",32
"595","Sleigh","Top",1.91666666666667,0.85934144198,"ac.americans",32
"596","bear","yellowstone",1.08333333333333,0.858326855,"ac.americans",33
"597","yellowstone","booboo",1.08333333333333,0.858326855,"ac.americans",33
"598","booboo","lunch",1.08333333333333,0.858326855,"ac.americans",33
"599","lunch","basket",1.08333333333333,0.858326855,"ac.americans",33
"600","basket","napkin",1.08333333333333,0.858326855,"ac.americans",33
"601","napkin","cloth",1.08333333333333,0.858326855,"ac.americans",33
"602","cloth","sewing",1.08333333333333,0.858326855,"ac.americans",33
"603","sewing","needles",1.08333333333333,0.858326855,"ac.americans",33
"604","needles","pins",1.08333333333333,0.858326855,"ac.americans",33
"605","pins","thread",1.08333333333333,0.858326855,"ac.americans",33
"606","thread","colors",1.08333333333333,0.858326855,"ac.americans",33
"607","colors","rainbow",1.08333333333333,0.858326855,"ac.americans",33
"608","rainbow","beautiful",1.08333333333333,0.858326855,"ac.americans",33
"609","beautiful","pretty",1.08333333333333,0.858326855,"ac.americans",33
"610","pretty","model",1.08333333333333,0.858326855,"ac.americans",33
"611","model","americasnexttopmodel",1.08333333333333,0.858326855,"ac.americans",33
"612","americasnexttopmodel","tv",1.08333333333333,0.858326855,"ac.americans",33
"613","tv","actresses",1.08333333333333,0.858326855,"ac.americans",33
"614","actresses","movies",1.08333333333333,0.858326855,"ac.americans",33
"615","candle","wax",1.08333333333333,0.857578091,"ac.americans",34
"616","wax","figure",1.08333333333333,0.857578091,"ac.americans",34
"617","figure","number",1.08333333333333,0.857578091,"ac.americans",34
"618","number","zero",1.08333333333333,0.857578091,"ac.americans",34
"619","zero","gravity",1.08333333333333,0.857578091,"ac.americans",34
"620","gravity","force",1.08333333333333,0.857578091,"ac.americans",34
"621","force","feed",1.08333333333333,0.857578091,"ac.americans",34
"622","feed","animal",1.08333333333333,0.857578091,"ac.americans",34
"623","animal","kingdom",1.08333333333333,0.857578091,"ac.americans",34
"624","kingdom","castle",1.08333333333333,0.857578091,"ac.americans",34
"625","castle","king",1.08333333333333,0.857578091,"ac.americans",34
"626","king","queen",1.08333333333333,0.857578091,"ac.americans",34
"627","queen","hearts",1.08333333333333,0.857578091,"ac.americans",34
"628","hearts","candy",1.08333333333333,0.857578091,"ac.americans",34
"629","candy","cane",1.08333333333333,0.857578091,"ac.americans",34
"630","cane","wooden",1.08333333333333,0.857578091,"ac.americans",34
"631","wooden","peg",1.08333333333333,0.857578091,"ac.americans",34
"632","peg","board",1.08333333333333,0.857578091,"ac.americans",34
"633","board","game",1.08333333333333,0.857578091,"ac.americans",34
"634","toaster","bread",1.44444444444444,0.857572127,"ac.americans",35
"635","bread","butter",1.44444444444444,0.857572127,"ac.americans",35
"636","butter","pasta",1.44444444444444,0.857572127,"ac.americans",35
"637","pasta","italian",1.44444444444444,0.857572127,"ac.americans",35
"638","italian","mobster",1.44444444444444,0.857572127,"ac.americans",35
"639","mobster","death",1.44444444444444,0.857572127,"ac.americans",35
"640","death","crime",1.44444444444444,0.857572127,"ac.americans",35
"641","crime","police",1.44444444444444,0.857572127,"ac.americans",35
"642","police","uniform",1.44444444444444,0.857572127,"ac.americans",35
"643","uniform","jobs",1.44444444444444,0.857572127,"ac.americans",35
"644","jobs","money",1.44444444444444,0.857572127,"ac.americans",35
"645","money","luxury",1.44444444444444,0.857572127,"ac.americans",35
"646","luxury","comfort",1.44444444444444,0.857572127,"ac.americans",35
"647","comfort","security",1.44444444444444,0.857572127,"ac.americans",35
"648","security","safety",1.44444444444444,0.857572127,"ac.americans",35
"649","safety","preparedness",1.44444444444444,0.857572127,"ac.americans",35
"650","preparedness","vigilance",1.44444444444444,0.857572127,"ac.americans",35
