"Word1" "Word2" "Creativity" "Class"
"582" "fish" "food" 1.13888888888889 "Americans"
"583" "food" "steak" 1.13888888888889 "Americans"
"584" "steak" "potatoes" 1.13888888888889 "Americans"
"585" "potatoes" "healthy" 1.13888888888889 "Americans"
"586" "healthy" "exercise" 1.13888888888889 "Americans"
"587" "exercise" "time" 1.13888888888889 "Americans"
"588" "time" "galaxy" 1.13888888888889 "Americans"
"589" "galaxy" "expanding" 1.13888888888889 "Americans"
"590" "expanding" "evolution" 1.13888888888889 "Americans"
"591" "evolution" "controversy" 1.13888888888889 "Americans"
"592" "controversy" "world" 1.13888888888889 "Americans"
"593" "world" "panic" 1.13888888888889 "Americans"
"594" "panic" "safety" 1.13888888888889 "Americans"
"595" "bear" "tear" 1.08333333333333 "Americans"
"596" "tear" "lear" 1.08333333333333 "Americans"
"597" "lear" "pear" 1.08333333333333 "Americans"
"598" "pear" "were" 1.08333333333333 "Americans"
"599" "were" "smere" 1.08333333333333 "Americans"
"600" "smere" "wear" 1.08333333333333 "Americans"
"601" "wear" "tear" 1.08333333333333 "Americans"
"602" "tear" "year" 1.08333333333333 "Americans"
"603" "year" "fear" 1.08333333333333 "Americans"
"604" "fear" "gear" 1.08333333333333 "Americans"
"605" "gear" "here" 1.08333333333333 "Americans"
"606" "here" "sear" 1.08333333333333 "Americans"
"607" "sear" "where" 1.08333333333333 "Americans"
"608" "where" "here" 1.08333333333333 "Americans"
"609" "here" "near" 1.08333333333333 "Americans"
"610" "near" "rear" 1.08333333333333 "Americans"
"611" "rear" "rare" 1.08333333333333 "Americans"
"612" "rare" "dare" 1.08333333333333 "Americans"
"613" "dare" "dear" 1.08333333333333 "Americans"
"614" "snow" "ball" 1.91666666666667 "Americans"
"615" "ball" "man" 1.91666666666667 "Americans"
"616" "man" "flake" 1.91666666666667 "Americans"
"617" "flake" "drift" 1.91666666666667 "Americans"
"620" "bank" "bird" 1.91666666666667 "Americans"
"621" "bird" "flower" 1.91666666666667 "Americans"
"622" "flower" "water" 1.91666666666667 "Americans"
"623" "water" "cold" 1.91666666666667 "Americans"
"624" "cold" "dog" 1.91666666666667 "Americans"
"625" "dog" "sled" 1.91666666666667 "Americans"
"626" "sled" "skis" 1.91666666666667 "Americans"
"627" "skis" "storm" 1.91666666666667 "Americans"
"628" "storm" "white" 1.91666666666667 "Americans"
"629" "white" "fox" 1.91666666666667 "Americans"
"630" "fox" "tiger" 1.91666666666667 "Americans"
"631" "tiger" "seal" 1.91666666666667 "Americans"
"632" "seal" "sleigh" 1.91666666666667 "Americans"
"633" "sleigh" "top" 1.91666666666667 "Americans"
"634" "bear" "yellowstone" 1.08333333333333 "Americans"
"635" "yellowstone" "booboo" 1.08333333333333 "Americans"
"636" "booboo" "lunch" 1.08333333333333 "Americans"
"637" "lunch" "basket" 1.08333333333333 "Americans"
"638" "basket" "napkin" 1.08333333333333 "Americans"
"639" "napkin" "cloth" 1.08333333333333 "Americans"
"640" "cloth" "sewing" 1.08333333333333 "Americans"
"641" "sewing" "needles" 1.08333333333333 "Americans"
"642" "needles" "pins" 1.08333333333333 "Americans"
"643" "pins" "thread" 1.08333333333333 "Americans"
"644" "thread" "colors" 1.08333333333333 "Americans"
"645" "colors" "rainbow" 1.08333333333333 "Americans"
"646" "rainbow" "beautiful" 1.08333333333333 "Americans"
"647" "beautiful" "pretty" 1.08333333333333 "Americans"
"648" "pretty" "model" 1.08333333333333 "Americans"
"649" "model" "americas" 1.08333333333333 "Americans"
"650" "americas" "next" 1.08333333333333 "Americans"
"651" "next" "top" 1.08333333333333 "Americans"
"652" "top" "model" 1.08333333333333 "Americans"
"653" "model" "tv" 1.08333333333333 "Americans"
"654" "tv" "actresses" 1.08333333333333 "Americans"
"655" "actresses" "movies" 1.08333333333333 "Americans"
"656" "candle" "wax" 1.08333333333333 "Americans"
"657" "wax" "figure" 1.08333333333333 "Americans"
"658" "figure" "number" 1.08333333333333 "Americans"
"659" "number" "zero" 1.08333333333333 "Americans"
"660" "zero" "gravity" 1.08333333333333 "Americans"
"661" "gravity" "force" 1.08333333333333 "Americans"
"662" "force" "feed" 1.08333333333333 "Americans"
"663" "feed" "animal" 1.08333333333333 "Americans"
"664" "animal" "kingdom" 1.08333333333333 "Americans"
"665" "kingdom" "castle" 1.08333333333333 "Americans"
"666" "castle" "king" 1.08333333333333 "Americans"
"667" "king" "queen" 1.08333333333333 "Americans"
"668" "queen" "hearts" 1.08333333333333 "Americans"
"669" "hearts" "candy" 1.08333333333333 "Americans"
"670" "candy" "cane" 1.08333333333333 "Americans"
"671" "cane" "wooden" 1.08333333333333 "Americans"
"672" "wooden" "peg" 1.08333333333333 "Americans"
"673" "peg" "board" 1.08333333333333 "Americans"
"674" "board" "game" 1.08333333333333 "Americans"
"675" "toaster" "bread" 1.44444444444444 "Americans"
"676" "bread" "butter" 1.44444444444444 "Americans"
"677" "butter" "pasta" 1.44444444444444 "Americans"
"678" "pasta" "italian" 1.44444444444444 "Americans"
"679" "italian" "mobster" 1.44444444444444 "Americans"
"680" "mobster" "death" 1.44444444444444 "Americans"
"681" "death" "crime" 1.44444444444444 "Americans"
"682" "crime" "police" 1.44444444444444 "Americans"
"683" "police" "uniform" 1.44444444444444 "Americans"
"684" "uniform" "jobs" 1.44444444444444 "Americans"
"685" "jobs" "money" 1.44444444444444 "Americans"
"686" "money" "luxury" 1.44444444444444 "Americans"
"687" "luxury" "comfort" 1.44444444444444 "Americans"
"688" "comfort" "security" 1.44444444444444 "Americans"
"689" "security" "safety" 1.44444444444444 "Americans"
"690" "safety" "preparedness" 1.44444444444444 "Americans"
"691" "preparedness" "vigilance" 1.44444444444444 "Americans"
"692" "vigilance" "sensible" 1.44444444444444 "Americans"
"693" "sensible" "smart" 1.44444444444444 "Americans"
"694" "table" "cloth" 1.25 "Americans"
"695" "cloth" "diaper" 1.25 "Americans"
"696" "diaper" "bag" 1.25 "Americans"
"697" "bag" "man" 1.25 "Americans"
"698" "man" "hole" 1.25 "Americans"
"699" "hole" "sewer" 1.25 "Americans"
"700" "sewer" "alligator" 1.25 "Americans"
"701" "alligator" "swamp" 1.25 "Americans"
"702" "swamp" "slimy" 1.25 "Americans"
"703" "slimy" "green" 1.25 "Americans"
"704" "green" "hulk" 1.25 "Americans"
"705" "hulk" "strong" 1.25 "Americans"
"706" "strong" "weak" 1.25 "Americans"
"707" "weak" "little" 1.25 "Americans"
"708" "little" "fish" 1.25 "Americans"
"709" "fish" "fry" 1.25 "Americans"
"710" "fry" "burger" 1.25 "Americans"
"711" "burger" "cheese" 1.25 "Americans"
"712" "cheese" "bun" 1.25 "Americans"
"713" "candle" "stick" 1.38888888888889 "Americans"
"714" "stick" "scent" 1.38888888888889 "Americans"
"715" "scent" "color" 1.38888888888889 "Americans"
"716" "color" "brand" 1.38888888888889 "Americans"
"717" "brand" "length" 1.38888888888889 "Americans"
"722" "type" "wax" 1.38888888888889 "Americans"
"723" "wax" "wedding" 1.38888888888889 "Americans"
"724" "wedding" "halloween" 1.38888888888889 "Americans"
"727" "bath" "romance" 1.38888888888889 "Americans"
"728" "romance" "relaxation" 1.38888888888889 "Americans"
"733" "wind" "funeral" 1.38888888888889 "Americans"
"736" "reading" "light" 1.38888888888889 "Americans"
"737" "light" "heat" 1.38888888888889 "Americans"
"738" "snow" "ball" 1.75 "Americans"
"739" "ball" "bounce" 1.75 "Americans"
"740" "bounce" "trampoline" 1.75 "Americans"
"741" "trampoline" "black" 1.75 "Americans"
"742" "black" "keys" 1.75 "Americans"
"743" "keys" "house" 1.75 "Americans"
"744" "house" "comfort" 1.75 "Americans"
"745" "comfort" "warmth" 1.75 "Americans"
"746" "warmth" "sweater" 1.75 "Americans"
"747" "sweater" "winter" 1.75 "Americans"
"748" "winter" "ice" 1.75 "Americans"
"749" "ice" "drink" 1.75 "Americans"
"750" "drink" "water" 1.75 "Americans"
"751" "water" "splash" 1.75 "Americans"
"752" "splash" "bath" 1.75 "Americans"
"753" "bath" "baby" 1.75 "Americans"
"754" "baby" "love" 1.75 "Americans"
"755" "love" "kiss" 1.75 "Americans"
"756" "kiss" "lipstick" 1.75 "Americans"
"757" "paper" "toilet" 1.30555555555556 "Americans"
"758" "toilet" "poop" 1.30555555555556 "Americans"
"759" "poop" "pee" 1.30555555555556 "Americans"
"760" "pee" "water" 1.30555555555556 "Americans"
"761" "water" "jug" 1.30555555555556 "Americans"
"762" "jug" "bottle" 1.30555555555556 "Americans"
"763" "bottle" "beer" 1.30555555555556 "Americans"
"764" "beer" "alcohol" 1.30555555555556 "Americans"
"765" "alcohol" "wheat" 1.30555555555556 "Americans"
"766" "wheat" "field" 1.30555555555556 "Americans"
"767" "field" "corn" 1.30555555555556 "Americans"
"768" "corn" "store" 1.30555555555556 "Americans"
"769" "store" "food" 1.30555555555556 "Americans"
"770" "food" "sandwhich" 1.30555555555556 "Americans"
"771" "sandwhich" "meat" 1.30555555555556 "Americans"
"772" "meat" "bread" 1.30555555555556 "Americans"
"773" "bread" "cheese" 1.30555555555556 "Americans"
"774" "cheese" "dairy" 1.30555555555556 "Americans"
"775" "dairy" "cow" 1.30555555555556 "Americans"
"776" "paper" "towel" 1.5 "Americans"
"777" "towel" "beach" 1.5 "Americans"
"778" "beach" "sand" 1.5 "Americans"
"779" "sand" "sun" 1.5 "Americans"
"780" "sun" "burn" 1.5 "Americans"
"781" "burn" "ow" 1.5 "Americans"
"782" "ow" "peel" 1.5 "Americans"
"783" "peel" "fascinating" 1.5 "Americans"
"784" "fascinating" "cat" 1.5 "Americans"
"785" "cat" "purr" 1.5 "Americans"
"786" "purr" "scratch" 1.5 "Americans"
"787" "scratch" "meow" 1.5 "Americans"
"788" "meow" "idiot" 1.5 "Americans"
"789" "idiot" "adorable" 1.5 "Americans"
"790" "adorable" "kitty" 1.5 "Americans"
"791" "kitty" "soft" 1.5 "Americans"
"792" "soft" "yarn" 1.5 "Americans"
"793" "yarn" "crochet" 1.5 "Americans"
"794" "crochet" "knit" 1.5 "Americans"
"795" "paper" "news" 1.69444444444444 "Americans"
"796" "news" "action" 1.69444444444444 "Americans"
"797" "action" "pleasant" 1.69444444444444 "Americans"
"798" "pleasant" "aroma" 1.69444444444444 "Americans"
"799" "aroma" "kitten" 1.69444444444444 "Americans"
"800" "kitten" "playful" 1.69444444444444 "Americans"
"801" "playful" "happiness" 1.69444444444444 "Americans"
"802" "happiness" "grandchild" 1.69444444444444 "Americans"
"803" "grandchild" "school" 1.69444444444444 "Americans"
"804" "school" "home" 1.69444444444444 "Americans"
"805" "home" "content" 1.69444444444444 "Americans"
"806" "content" "fulfilled" 1.69444444444444 "Americans"
"807" "fulfilled" "honest" 1.69444444444444 "Americans"
"808" "honest" "wonderful" 1.69444444444444 "Americans"
"809" "wonderful" "scenic" 1.69444444444444 "Americans"
"810" "scenic" "unbelievable" 1.69444444444444 "Americans"
"811" "unbelievable" "home" 1.69444444444444 "Americans"
"812" "home" "desire" 1.69444444444444 "Americans"
"813" "desire" "relaxed" 1.69444444444444 "Americans"
"814" "bear" "skin" 1.30555555555556 "Americans"
"815" "skin" "tone" 1.30555555555556 "Americans"
"816" "tone" "loc" 1.30555555555556 "Americans"
"817" "loc" "crazy" 1.30555555555556 "Americans"
"818" "crazy" "weird" 1.30555555555556 "Americans"
"819" "weird" "nutty" 1.30555555555556 "Americans"
"820" "nutty" "peanuts" 1.30555555555556 "Americans"
"821" "peanuts" "butter" 1.30555555555556 "Americans"
"822" "butter" "toast" 1.30555555555556 "Americans"
"823" "toast" "bread" 1.30555555555556 "Americans"
"824" "bread" "sandwich" 1.30555555555556 "Americans"
"825" "sandwich" "oreos" 1.30555555555556 "Americans"
"826" "oreos" "cookie" 1.30555555555556 "Americans"
"827" "cookie" "dough" 1.30555555555556 "Americans"
"828" "dough" "pastry" 1.30555555555556 "Americans"
"829" "pastry" "sweets" 1.30555555555556 "Americans"
"830" "sweets" "candy" 1.30555555555556 "Americans"
"831" "candy" "store" 1.30555555555556 "Americans"
"832" "store" "worker" 1.30555555555556 "Americans"
"833" "toaster" "oven" 1.16666666666667 "Americans"
"834" "oven" "cleaner" 1.16666666666667 "Americans"
"835" "cleaner" "brush" 1.16666666666667 "Americans"
"836" "brush" "rack" 1.16666666666667 "Americans"
"837" "rack" "gunk" 1.16666666666667 "Americans"
"838" "gunk" "pop" 1.16666666666667 "Americans"
"839" "pop" "up" 1.16666666666667 "Americans"
"840" "up" "sponge" 1.16666666666667 "Americans"
"841" "sponge" "crumbs" 1.16666666666667 "Americans"
"842" "crumbs" "burnt" 1.16666666666667 "Americans"
"843" "burnt" "smell" 1.16666666666667 "Americans"
"844" "smell" "fire" 1.16666666666667 "Americans"
"845" "fire" "gloves" 1.16666666666667 "Americans"
"846" "gloves" "holster" 1.16666666666667 "Americans"
"847" "holster" "game" 1.16666666666667 "Americans"
"848" "game" "hot" 1.16666666666667 "Americans"
"849" "hot" "warm" 1.16666666666667 "Americans"
"850" "warm" "bagel" 1.16666666666667 "Americans"
"851" "bagel" "potatoes" 1.16666666666667 "Americans"
"852" "potatoes" "strudel" 1.16666666666667 "Americans"
"853" "toaster" "crisp" 2.55555555555556 "Americans"
"854" "crisp" "brown" 2.55555555555556 "Americans"
"855" "brown" "holes" 2.55555555555556 "Americans"
"856" "holes" "butter" 2.55555555555556 "Americans"
"857" "butter" "milk" 2.55555555555556 "Americans"
"858" "milk" "cows" 2.55555555555556 "Americans"
"859" "cows" "calves" 2.55555555555556 "Americans"
"860" "calves" "tag" 2.55555555555556 "Americans"
"861" "tag" "grow" 2.55555555555556 "Americans"
"862" "grow" "auction" 2.55555555555556 "Americans"
"863" "auction" "money" 2.55555555555556 "Americans"
"864" "money" "invest" 2.55555555555556 "Americans"
"865" "invest" "oil" 2.55555555555556 "Americans"
"866" "oil" "gas" 2.55555555555556 "Americans"
"867" "gas" "car" 2.55555555555556 "Americans"
"868" "car" "dirty" 2.55555555555556 "Americans"
"869" "dirty" "vacuum" 2.55555555555556 "Americans"
"872" "canister" "empty" 2.55555555555556 "Americans"
"873" "snow" "push" 1.94444444444444 "Americans"
"874" "push" "up" 1.94444444444444 "Americans"
"875" "up" "scale" 1.94444444444444 "Americans"
"876" "scale" "weight" 1.94444444444444 "Americans"
"877" "weight" "pounds" 1.94444444444444 "Americans"
"878" "pounds" "mounds" 1.94444444444444 "Americans"
"879" "mounds" "mountains" 1.94444444444444 "Americans"
"880" "mountains" "alps" 1.94444444444444 "Americans"
"881" "alps" "skiing" 1.94444444444444 "Americans"
"882" "skiing" "journey" 1.94444444444444 "Americans"
"883" "journey" "vacation" 1.94444444444444 "Americans"
"884" "vacation" "smart" 1.94444444444444 "Americans"
"885" "smart" "technical" 1.94444444444444 "Americans"
"886" "technical" "specialization" 1.94444444444444 "Americans"
"887" "specialization" "sporadic" 1.94444444444444 "Americans"
"888" "sporadic" "entertaining" 1.94444444444444 "Americans"
"889" "entertaining" "ease" 1.94444444444444 "Americans"
"890" "ease" "leisure" 1.94444444444444 "Americans"
"891" "leisure" "time" 1.94444444444444 "Americans"
"892" "bear" "grisley" 1.11111111111111 "Americans"
"893" "grisley" "brown" 1.11111111111111 "Americans"
"894" "brown" "fur" 1.11111111111111 "Americans"
"895" "fur" "hair" 1.11111111111111 "Americans"
"896" "hair" "head" 1.11111111111111 "Americans"
"897" "head" "eyes" 1.11111111111111 "Americans"
"898" "eyes" "see" 1.11111111111111 "Americans"
"899" "see" "vision" 1.11111111111111 "Americans"
"900" "vision" "marvel" 1.11111111111111 "Americans"
"901" "marvel" "comics" 1.11111111111111 "Americans"
"902" "comics" "convention" 1.11111111111111 "Americans"
"903" "convention" "gaming" 1.11111111111111 "Americans"
"904" "gaming" "videogame" 1.11111111111111 "Americans"
"905" "videogame" "tv" 1.11111111111111 "Americans"
"906" "tv" "movie" 1.11111111111111 "Americans"
"907" "movie" "actors" 1.11111111111111 "Americans"
"908" "actors" "acting" 1.11111111111111 "Americans"
"909" "acting" "school" 1.11111111111111 "Americans"
"910" "school" "learn" 1.11111111111111 "Americans"
"911" "toaster" "oven" 1.75 "Americans"
"912" "oven" "bun" 1.75 "Americans"
"913" "bun" "burger" 1.75 "Americans"
"914" "burger" "ketchup" 1.75 "Americans"
"915" "ketchup" "fries" 1.75 "Americans"
"916" "fries" "french" 1.75 "Americans"
"917" "french" "bread" 1.75 "Americans"
"918" "bread" "butter" 1.75 "Americans"
"919" "butter" "milk" 1.75 "Americans"
"920" "milk" "cow" 1.75 "Americans"
"921" "cow" "grass" 1.75 "Americans"
"922" "grass" "fields" 1.75 "Americans"
"923" "fields" "flowes" 1.75 "Americans"
"924" "flowes" "petals" 1.75 "Americans"
"925" "petals" "colors" 1.75 "Americans"
"928" "sky" "clouds" 1.75 "Americans"
"929" "clouds" "lightening" 1.75 "Americans"
"930" "lightening" "thunder" 1.75 "Americans"
"931" "snow" "plow" 1.33333333333333 "Americans"
"932" "plow" "garden" 1.33333333333333 "Americans"
"933" "garden" "veggies" 1.33333333333333 "Americans"
"934" "veggies" "eat" 1.33333333333333 "Americans"
"935" "eat" "meal" 1.33333333333333 "Americans"
"936" "meal" "family" 1.33333333333333 "Americans"
"937" "family" "love" 1.33333333333333 "Americans"
"938" "love" "courtship" 1.33333333333333 "Americans"
"939" "courtship" "love" 1.33333333333333 "Americans"
"940" "love" "friendship" 1.33333333333333 "Americans"
"941" "friendship" "friends" 1.33333333333333 "Americans"
"942" "friends" "buddies" 1.33333333333333 "Americans"
"943" "buddies" "partners" 1.33333333333333 "Americans"
"944" "partners" "dealers" 1.33333333333333 "Americans"
"945" "dealers" "money" 1.33333333333333 "Americans"
"946" "money" "salary" 1.33333333333333 "Americans"
"947" "salary" "work" 1.33333333333333 "Americans"
"948" "work" "fulfilment" 1.33333333333333 "Americans"
"949" "fulfilment" "satisfaction" 1.33333333333333 "Americans"
"950" "table" "cloth" 2.5 "Americans"
"951" "cloth" "sew" 2.5 "Americans"
"952" "sew" "needle" 2.5 "Americans"
"953" "needle" "thread" 2.5 "Americans"
"954" "thread" "snag" 2.5 "Americans"
"955" "snag" "fishing" 2.5 "Americans"
"956" "fishing" "pole" 2.5 "Americans"
"957" "pole" "dance" 2.5 "Americans"
"958" "dance" "music" 2.5 "Americans"
"959" "music" "sing" 2.5 "Americans"
"960" "sing" "lyrics" 2.5 "Americans"
"961" "lyrics" "words" 2.5 "Americans"
"962" "words" "read" 2.5 "Americans"
"963" "read" "book" 2.5 "Americans"
"964" "book" "story" 2.5 "Americans"
"965" "story" "line" 2.5 "Americans"
"966" "line" "street" 2.5 "Americans"
"967" "street" "drive" 2.5 "Americans"
"968" "drive" "car" 2.5 "Americans"
"969" "paper" "weight" 1.72222222222222 "Americans"
"970" "weight" "loss" 1.72222222222222 "Americans"
"971" "loss" "recovery" 1.72222222222222 "Americans"
